code,xcoord,ycoord,perc_poverty,metro,pop_density,gdp_percapita,perc_secondary_compelte,income_gini,lab_perc_of_totpob,street_density_km,intersection_density_km,regularity,bet_cen_Gini,clo_cen_Gini,inf_cen_Gini,country
995,-96.72576,16.76289,.970926,1,6.32446541981241,-2.15539327363429,.746429,.3808,.449406,10.7764733534293,21.0092953000893,-.770833333333333,.5473173,.14043938,.13286791,1
1530,-96.51729,17.05567,.811313,1,3.97082450625347,-1.3071083347104,.845185,.3981,.489934,1.56886610194652,1.56774346010773,-.497076023391813,.5191294,.15611855,.14851517,1
1534,-96.5487,17.00772,.704302,1,4.99800345681806,-1.57493274182502,.862439,.408,.534578,3.54460183153279,5.66465119276379,-.339712918660287,.68520425,.07794947,.12193602,1
1131,-96.59582,17.02635,.621408,1,5.80737435979554,-1.45187931607687,.877898,.4571,.524959,12.572469751047,25.0378438375866,-.813793103448276,.6319692,.08611492,.14605693,1
1054,-96.72412,17.10211,.450821,2,7.97902198229425,1.02098836115581,.861929,.4364,.538342,20.267721113857,83.6006591814766,-.561811180454123,.79233797,.0952454,.13075239,1
1078,-96.66729,17.12746,.409835,2,5.25418628637916,-1.37662084960214,.859069,.4382,.539657,3.64570063374469,9.00164769602289,-.641434262948207,.7353245,.09922924,.13756179,1
394,-101.43418,17.8201,.528521,1,4.43220684998123,.389382142867681,.802418,.3948,.553985,.562890445331315,.92052498666723,-.612094395280236,.67428158,.16137934,.12716807,1
1537,-96.61639,17.09413,.649792,2,4.81890048877472,.118485267866363,.825587,.4247,.539611,2.40582851839649,4.354874845082,-.640449438202247,.61828406,.14837929,.17935063,1
1467,-96.91039,17.23132,.697555,1,4.67936294654844,-2.66869268205914,.890386,.3929,.485011,1.67572206113103,3.01443866397344,-.896907216494846,.71865182,.11340725,.12853572,1
1064,-96.81907,17.20994,.472006,1,5.7379169887679,-3.21941206356899,.844072,.3974,.571235,6.92188898534743,11.484690370682,-.741007194244604,.67099843,.11850024,.16645148,1
1033,-96.81524,17.24715,.418358,1,5.71856323213308,.220986361240595,.88047,.4207,.525484,3.81346738591273,9.38740129340055,-.717647058823529,.66852297,.16544259,.12204626,1
1179,-96.77925,17.32944,.788684,1,2.96592923199351,-1.92658749918253,.825137,.3948,.438296,.744630916784254,.936185078906958,-.856,.65724217,.11267381,.15199024,1
1324,-96.79318,17.19519,.50629,2,7.15816208431152,-.249474811507372,.852484,.4086,.594028,13.7649119473959,39.3607385366635,-.749235474006116,.67139687,.13206467,.14286312,1
1280,-96.8736,17.30975,.662952,1,4.22605807678611,-1.89647541068878,.861538,.3955,.471644,1.87763826743855,3.05984091906551,-.7491961414791,.58373584,.14635935,.11191021,1
1263,-97.05818,16.51321,.830042,1,2.53582964502262,-.878782888947079,.822911,.3944,.31618,.554811727631946,.318086151762273,-.634615384615385,.72127638,.14196382,.15884972,1
1141,-96.95604,16.59193,.903894,1,3.22500658470588,-3.08912474388796,.734375,.3652,.306294,.279936710637021,.383051874902306,-.2,.57512831,.1615045,.13229751,1
1471,-96.99858,17.28942,.806487,1,2.89473332488894,-3.91378717280542,.936015,.359,.367839,.892642792049901,.453099740963784,-.84,.58707587,.18578049,.09701233,1
357,-99.7143,16.95721,.623171,2,6.13987637744109,.135971781518653,.806257,.4203,.516893,2.11322997364498,5.70988425631907,-.618299072954454,.83184771,.12048317,.14330015,1
1478,-96.97126,17.02713,.992432,1,4.29147409043706,-5.67300343050829,.790062,.3687,.139459,.833099774150537,.313488232466823,-.8,.62125401,.10023912,.20766968,1
1495,-97.06675,17.1738,.982313,1,3.05017378950456,-4.38266622607224,.888124,.3775,.308315,.562067532577803,.189286940546392,-1,.61192625,.15665604,.16004863,1
1515,-96.91193,17.14687,.694548,1,4.08011790683642,-1.76581627774933,.885602,.3821,.574645,1.15702391558928,1.73052362520967,-.736842105263158,.58567241,.14415341,.15335474,1
1519,-97.03822,16.65242,.972298,1,3.06608442710899,-3.64456004387765,.846045,.3766,.155972,1.15713620024978,1.12325106367165,-.202614379084967,.72144575,.09325087,.13290308,1
1553,-97.1414,17.27489,.936535,1,2.9485979231465,-3.73040253325277,.906907,.3551,.208,.476778784778027,.484063467710021,-.51219512195122,.53423696,.1352047,.12131713,1
1036,-96.90875,16.89634,.981855,1,3.50087097130822,-4.77518457844699,.765217,.3573,.271591,.55514670345275,.265154457051173,-.818181818181818,.59183644,.16437574,.16651426,1
1050,-96.82935,17.18118,.637382,1,6.80529702708636,-1.43219056689218,.875507,.3974,.517684,15.7914449563628,37.8590783530562,-.646341463414634,.63634465,.11167533,.15048864,1
1079,-96.86492,17.05878,.666113,1,4.00840078109473,-2.49167082758198,.928191,.4233,.36251,2.17104172045822,2.2311837239747,-.876923076923077,.59734954,.13289774,.1511866,1
1081,-97.06316,17.23396,.926377,1,3.30076347443162,-3.78786653804144,.903226,.3293,.186012,.34655510720121,.0772589596558812,-1,.49999975,.1846388,.03920423,1
1037,-96.71497,16.70859,.730411,1,4.69753475200554,-3.99372742129315,.873646,.3677,.435927,1.91936215386957,2.96681521478546,-.870967741935484,.52769345,.12713134,.11311594,1
728,-100.21309,18.8738,.738291,1,4.74636191845502,-.70171270518768,.857327,.5046,.375653,.809209983236934,.975506550761113,-.497716894977169,.77889682,.16017542,.14246424,1
1039,-96.55749,16.89017,.964927,1,4.7420586866893,-2.54389884707264,.669039,.4044,.447055,2.69328478943663,4.02086446676125,-.775,.61413897,.13725021,.15594845,1
1056,-96.79389,16.6235,.905862,1,4.57253999939879,-2.65405612132007,.836397,.3424,.299522,2.47921766019716,1.91225739337547,-.653846153846154,.63302025,.13167617,.11995908,1
1065,-96.63615,17.00241,.409293,1,4.46504333104736,-2.12211995449994,.835498,.3575,.483097,3.18501216470844,8.01772090964457,-.643564356435643,.57455509,.13960881,.13047498,1
1070,-96.68559,16.99197,.568781,2,5.87353034896728,-.626538886599177,.845943,.4121,.546064,4.10672977261469,13.9278166925796,-.562841530054645,.5877644,.10785317,.12413171,1
1071,-96.71826,17.20126,.545106,1,4.26909752000502,-1.76688277215437,.884393,.4098,.526512,2.05416930221586,4.03560530259166,-.821428571428571,.67237398,.13473319,.12208283,1
1099,-96.50737,16.76633,.826116,1,3.28672308034131,-1.81395028301235,.87234,.4189,.337857,.846720471843147,.793854604156095,-.756756756756757,.51874699,.15846528,.13256833,1
1105,-96.50006,16.89673,.827039,1,4.63011587482411,-2.86032963021841,.764706,.3675,.365454,4.52683751149328,5.38302611782161,-.815384615384615,.61669252,.1516995,.06822524,1
1143,-96.75743,17.09537,.428992,2,8.22692191659187,.420529229677887,.850327,.4108,.561152,34.3963231774112,114.921525015775,-.594202898550725,.70657553,.10561604,.13311948,1
1148,-96.57139,16.70405,.908868,1,3.26946103440586,-4.72834929369892,.827411,.3063,.411119,.862497863015634,.897421255941864,-.784615384615385,.64404579,.13266659,.1387706,1
1160,-96.7162,16.98732,.554454,2,7.15658426867449,1.18479015211901,.862115,.5076,.534669,13.6315198041214,41.5829414332101,-.669291338582677,.61500171,.11714292,.14273252,1
750,-99.17015,19.54275,.502837,2,9.06305739534347,1.32384991163527,.861496,.3949,.523631,18.5348471839976,65.9171968421377,-.546535774966962,.74085008,.09905193,.15178292,1
1164,-96.75914,17.238,.456921,1,4.87125882277469,-3.56633762248453,.847858,.4139,.521197,2.50417060583266,5.67573992856085,-.792642140468227,.66102821,.13078929,.14875094,1
1177,-96.50734,17.27922,.63202,1,2.77339758261248,-3.41376348207224,.944444,.325,.386364,1.17231066437038,1.16457796373931,-.416666666666667,.58990181,.12533137,.13786145,1
1183,-96.54153,16.95391,.863064,1,4.60521162520285,-2.05759886240438,.733051,.4222,.390074,2.54659674720643,4.38997020704687,-.787234042553192,.61198296,.12867743,.12208008,1
1205,-96.59774,16.89454,.91184,1,4.13923308995164,-2.01026611421478,.81295,.3832,.435154,1.79694029382607,2.75555086552811,-.565217391304348,.46079975,.14471093,.12098747,1
1213,-96.80356,17.12904,.511958,2,6.33457084347771,-.817993882285827,.842866,.413,.534104,9.87888050289859,25.2217417432652,-.778409090909091,.79339464,.15489167,.11979552,1
1219,-96.4535,16.8793,.868668,1,3.50125644111103,-2.9922560413938,.658537,.3612,.360939,1.32735282135954,1.71897333820783,-.533333333333333,.49462411,.16923942,.13503301,1
1224,-96.72607,16.65605,.90321,1,4.61758774125162,-3.63753829844078,.911628,.3631,.377246,2.71925406128272,3.68828956166463,-.870967741935484,.60685817,.12347249,.12494214,1
1233,-96.42088,17.31805,.458332,1,3.7192363327712,-.681741930543822,.890511,.3824,.454321,1.42884088931659,2.26261845007229,-.388235294117647,.49093301,.14771656,.08643259,1
1248,-96.45641,17.20015,.908643,1,2.78128718154295,-3.09870965335263,.831169,.3506,.421594,.566749093331876,.568874506007664,-.823529411764706,.48199281,.17010481,.11467345,1
1253,-96.57439,17.32747,.860461,1,3.1210748041817,-1.17478635768367,.846154,.3561,.273196,.856671072283868,2.50864670124573,-.259259259259259,.48006144,.12456199,.11325297,1
2590,-122.43857,37.75215,.117,2,8.84303326523541,5.07105851649593,.952,.4651,.65,23.9898310782705,67.9035154854321,.0401404917210236,.63522896,.09281366,.1168513,2
836,-111.65385,43.78141,.318,1,3.44042402140044,3.32974965090087,.972,.5057,.631,2.68729789311554,1.70253145326078,-.719689621726479,.7313887,.1507957,.15861218,2
3282,-89.91716,31.91282,.271,2,2.88798297981406,3.06996497253614,.868,.4678,.523,2.66326935719603,1.74386770024186,-.686982693754703,.75259939,.11315987,.13431143,2
2641,-102.42587,40.00347,.143,1,.508737745063387,4.38551587643353,.959,.4328,.645,1.37158527549941,.426207874537131,-.399003449597547,.73961369,.11202845,.18774458,2
3585,-78.87608,36.03638,.164,2,5.96597265551048,4.77895763313904,.935,.4774,.676,7.4971599647166,12.5140859376226,-.600697851924545,.81572505,.12205875,.16220803,2
1054,-101.30798,37.56227,.1,1,1.6582520248882,4.42664693357428,.857,.4131,.698,2.33267306620989,.948461812978092,-.301204819277109,.67823789,.16440147,.19962389,2
3370,-89.56474,37.05588,.201,1,3.58099488961207,3.53455456569658,.873,.4735,.582,3.37602389316196,3.38766498288033,-.613481924435988,.79575519,.07584605,.14546292,2
3339,-92.00044,39.49594,.13,1,1.64377236589428,3.23893142447791,.932,.3655,.59,2.14080926018014,1.16608549540868,-.733879222108495,.77528989,.10492832,.17610372,2
3371,-91.4019,37.15772,.305,1,1.1628348758413,2.65547990643361,.877,.4408,.588,1.64366377212241,.570025484129319,-.754054054054054,.77479115,.12554636,.15533931,2
3749,-81.23677,41.69711,.083,2,5.96462346491502,3.80182342815226,.935,.4167,.669,7.05743944953243,9.18877999568501,-.729820003711264,.82602702,.12254606,.16743302,2
2284,-99.92904,42.43019,.16,1,-.0273144080694851,4.38148636525464,.918,.4663,.637,.591842201568019,.145736995917405,-.136659436008677,.67291417,.18550067,.19470708,2
2346,-98.50218,40.87257,.135,2,3.76040949532866,3.94424468043411,.909,.4251,.718,3.0379182198852,2.40655492621934,-.166173861620343,.70297966,.17249564,.1690394,2
3664,-98.5049,46.11018,.063,1,.572524937729187,3.90233231358185,.937,.4207,.673,1.65269578061004,.463402784652162,-.225331369661267,.70793687,.0935347,.1962289,2
1989,-89.25832,31.18961,.263,2,4.14549095671206,3.82263470608634,.903,.5017,.626,3.72046095893543,4.00749090500208,-.608316008316008,.7891003,.15982599,.12215088,2
2445,-86.45051,31.24779,.176,1,2.65292233183996,3.39268672218798,.873,.4613,.525,2.24628279031724,1.36686494062534,-.683397683397683,.74530521,.11152462,.14131812,2
2435,-85.60639,34.17806,.161,1,2.89788242321484,2.9239244955396,.872,.4573,.519,2.75616376031145,2.14074907332952,-.810766721044046,.82135433,.12351205,.11858476,2
4751,-90.61882,43.94641,.126,1,2.96557312568607,3.76977336641001,.938,.3887,.653,2.65990504706848,1.52806810868243,-.669575007036307,.75683586,.10584947,.14984483,2
4703,-80.23689,38.89285,.212,1,3.28611717694019,3.36948510866266,.894,.431,.524,2.6042549012992,1.45343448449987,-.761619190404798,.78868979,.16881949,.17714894,2
4757,-92.42244,44.7185,.107,2,3.31256507421974,3.29829124673143,.964,.422,.649,2.79922877066989,1.46567300698943,-.644567219152855,.72942738,.10468085,.19913784,2
4589,-76.9386,36.68314,.166,1,5.98574284157573,3.25907381110378,.875,.4681,.602,9.55159256701497,18.5291278289211,-.406091370558376,.70346126,.12469555,.14768467,2
3407,-95.71755,40.12474,.163,1,1.74709921313608,3.62316803072871,.943,.3996,.492,1.93676390996744,.882974355924949,-.126693227091633,.70050477,.11459865,.19100303,2
4401,-101.05007,31.82782,.17,1,-.574878161679208,5.49654383737084,.908,.4013,.591,2.60941405462021,1.0126576920347,-.669284828441505,.79508272,.12584198,.1235851,2
3428,-71.41684,43.51637,.091,1,4.06503443089438,3.73497910805696,.938,.4312,.642,3.89565955231943,4.17329215504868,-.839740620657712,.82203677,.13198579,.14582652,2
4467,-110.90968,38.32336,.092,1,-.850724844127183,3.49836498538615,.938,.4352,.625,.139763659537816,.0492693033340963,-.420382165605095,.76253379,.13654034,.13138358,2
4091,-84.19966,36.12684,.163,2,4.45874874298543,4.00428441973911,.911,.475,.562,3.63860650686762,3.82025110078989,-.729078868151716,.81931122,.11101548,.12883312,2
4747,-88.03325,45.38553,.132,1,2.43288582239143,3.83198352708273,.934,.4188,.598,2.13251151363294,1.01923059495586,-.627035830618892,.81798615,.09783358,.15369155,2
909,-88.48915,38.75389,.14,1,2.41569482844042,3.83157256727717,.927,.4016,.618,2.93424792593874,1.7634777813533,-.567415730337079,.73489933,.10331807,.16329442,2
920,-85.06801,41.09194,.147,2,5.36359550535102,3.94992742495465,.932,.4528,.668,5.64550369325003,7.05933631905466,-.481878295806479,.79856738,.13161193,.16697119,2
1875,-85.15503,44.9969,.126,1,2.93834990834469,3.09411660603253,.933,.4635,.546,2.79892200761812,1.68823187687565,-.635401635401635,.8378522,.1172808,.17929762,2
980,-91.34134,42.84443,.104,1,2.17821637264283,3.79316053749431,.956,.4203,.657,2.26713821801579,1.00673929404743,-.663376110562685,.75853294,.09786553,.15554317,2
1062,-101.79211,37.99979,.093,1,.00195436997425421,4.74021338999967,.916,.413,.69,.837176379753117,.219686469949096,-.421516754850088,.68304936,.19401434,.17782631,2
437,-82.31831,27.47197,.134,2,5.18535299303143,3.51552420973032,.93,.4622,.542,4.27439524656007,7.92233051642498,-.584099081102677,.83932051,.12432594,.1509573,2
1995,-88.63922,31.21444,.151,1,2.0351859292169,2.38156123023735,.814,.437,.392,1.42816111774815,.679291421458687,-.755591054313099,.78030303,.13563255,.16627011,2
3734,-81.17935,41.49952,.065,2,4.50619025470506,3.66280994726458,.963,.4586,.658,3.32194965075142,2.2201629813366,-.752838427947598,.77658906,.08767012,.18355839,2
3716,-81.09178,40.57897,.148,2,3.32321829084927,4.69486345864509,.909,.4119,.592,2.86182131444487,1.50973162354225,-.683322517845555,.71943359,.10174936,.1913839,2
3344,-94.88133,40.3608,.226,1,2.32318853092833,3.44814840294622,.947,.4522,.613,2.32915533353577,1.05005128656531,-.333053338933221,.67696636,.14574669,.18687741,2
3046,-93.19311,29.87592,.087,2,.700675521851984,5.26661061367631,.899,.4129,.619,.332584059473841,.208542912255375,-.867052023121387,.79460683,.11575673,.16005165,2
2111,-105.7945,47.64469,.077,1,-1.37666830065847,4.10884159411729,.945,.4562,.645,.417262156672403,.0515645843910728,-.578347578347578,.69531671,.13043707,.21436321,2
3085,-91.44702,29.69262,.195,1,3.61502694171221,3.96148070579333,.855,.4749,.579,1.91393803250023,2.10716048238278,-.586344050381173,.84193079,.10188417,.13825294,2
3423,-97.11927,42.20934,.135,1,2.10610040846142,3.83530350549459,.965,.4344,.689,2.5305168440769,.805486744939808,.133841131664853,.63835342,.12143824,.20380046,2
790,-111.61615,43.38713,.119,2,3.10467234654534,3.68564846358103,.944,.4502,.645,1.4588903390033,1.26108791656695,-.611586570111916,.82998249,.1679786,.16204176,2
2529,-90.05194,35.76271,.256,1,2.95670905973643,3.80047760786995,.874,.4732,.573,2.62688403561896,1.55329080448577,-.595567867036011,.75268814,.10844477,.16974228,2
2616,-103.11082,40.72496,.168,1,1.52713312677357,4.01660238786084,.926,.4572,.628,1.44196792908743,.430297106767652,-.192552670259677,.74006303,.17317614,.19185977,2
492,-85.34536,34.47198,.225,1,3.43728205790853,3.03638849241422,.825,.4554,.491,2.39322788861256,1.8643395023322,-.776455026455027,.76731827,.15216679,.16286879,2
4009,-82.00491,34.48244,.207,2,3.5810298332023,3.96051775282348,.859,.446,.576,3.14149809655075,2.57202917397032,-.773751843269433,.79345904,.12160004,.15109391,2
2834,-88.71037,37.22078,.184,1,3.19622958312204,3.89891941312749,.877,.4476,.529,2.84027456502969,1.99870628429737,-.564081632653061,.76017099,.14620335,.16658361,2
2920,-84.96516,38.95531,.05,2,3.29737178408131,2.88052547922383,.908,.4143,.571,2.22970973297471,1.13401178129591,-.628458498023715,.67799703,.1168613,.16992556,2
1719,-85.71596,36.71225,.235,1,2.53521965622528,3.24229112760653,.911,.457,.514,2.37520963471269,1.2109276460424,-.841239109390126,.71186999,.14456177,.15265057,2
1195,-94.76378,39.11727,.214,2,6.01505446048557,4.2506111708922,.884,.428,.662,9.15682659546337,16.9390737656397,-.493636363636364,.77718988,.11276084,.14208405,2
1790,-68.38402,44.59816,.116,1,2.58766544916525,3.66825259129396,.956,.4605,.626,2.00534901421958,1.34743567225623,-.899041071105482,.88307348,.11824044,.1730216,2
1907,-86.90807,45.90485,.144,1,2.49350618423791,3.43522976315702,.947,.4268,.57,1.32659883632455,.592785564478285,-.426018983807929,.8269405,.16723159,.13738176,2
1879,-88.36364,46.67206,.144,1,1.31781464499977,3.38755274015223,.874,.4365,.344,1.0150281567925,.32581348679185,-.682959048877147,.80679029,.15314856,.17486957,2
3294,-90.94196,33.28392,.337,1,3.27224076174188,3.3985487056815,.855,.5146,.576,2.68139797766577,2.07610869284191,-.508492022645394,.74853575,.14535076,.15488153,2
2058,-112.89847,45.13434,.161,1,-.434894702527399,3.96951179197791,.943,.4805,.631,.561516417387204,.124854205683441,-.710452766908888,.8006829,.16871429,.17713783,2
3437,-72.22203,43.36094,.094,1,3.43386078778521,3.539213025072,.928,.4124,.644,2.27024085822572,1.91358675257892,-.857841293719443,.79709754,.12677925,.13331086,2
4073,-97.60992,44.02198,.116,1,.445435613174145,3.45839112930378,.963,.5053,.687,2.039355801583,.471194449126776,.175287356321839,.6374736,.12124187,.20745438,2
3498,-79.36692,42.22769,.185,1,3.87754404522217,3.5912602084678,.921,.4375,.581,2.96398975719757,2.07065945287267,-.573140641522735,.77132277,.11262014,.18965312,2
3859,-99.69666,35.68712,.184,1,.246042231867838,3.57982311090244,.936,.4084,.686,1.77900936054646,.541356014990235,-.439299123904881,.72358593,.0983075,.17300005,2
4169,-89.89692,35.18648,.208,2,6.16210384206344,4.07555692906505,.914,.5047,.656,8.4177252564928,15.1411310325408,-.569327094624163,.82913702,.10161438,.1390952,2
4224,-98.20771,33.78687,.15,2,1.31271654544685,3.13348819739261,.94,.4513,.58,1.77217010566564,.757152901623936,-.54280338664158,.76158749,.12620389,.14494678,2
4617,-117.20229,46.18894,.135,2,2.5934315512419,3.31006765298291,.918,.4326,.579,1.17885424598978,.600202380025416,-.577981651376147,.77151254,.17947765,.14093213,2
4755,-87.94625,43.38352,.059,2,4.97376065890863,3.91722959876648,.974,.4078,.45,4.85567954466045,6.22189226624178,-.560816326530612,.78091445,.11823277,.14690529,2
4542,-80.37869,37.17747,.238,2,4.56685171274994,3.787092491094,.946,.4978,.584,3.19965301044979,3.19947473974782,-.702047244094488,.80835501,.1376835,.14544682,2
2513,-93.99349,34.09007,.21,1,2.18519486236716,3.75716360294964,.875,.4984,.592,2.80413714140678,1.29695592645501,-.672247590055809,.79742441,.11002829,.14478591,2
2606,-118.80202,36.22027,.271,2,3.59286887706371,3.60738347468153,.891,.4632,.597,1.47153487558297,1.11047478056966,-.432165188308856,.80615282,.13988093,.17826519,2
215,-103.7845,38.32609,.246,1,1.00131757788417,3.41297546195528,.91,.4501,.447,.940742551916039,.289789704621629,-.328813559322034,.72386564,.15581491,.18205139,2
4249,-99.75645,28.4227,.302,1,1.13256958489004,6.30223312347466,.89,.5224,.589,2.57160258230996,1.10436851624939,-.57886393659181,.82651831,.13026075,.11396541,2
3170,-95.18139,44.00715,.156,1,1.9505672456414,3.99008830701459,.937,.434,.623,2.19607471158415,.738213293908855,-.0754098360655737,.66632331,.10839962,.2152587,2
1952,-94.72563,44.24206,.081,1,2.77525179685674,3.90905614163707,.948,.4216,.684,2.44447092666897,1.21184015412045,-.152435830277632,.73179331,.10987017,.19358123,2
2883,-85.17798,39.63685,.182,1,3.753967208614,3.11861452828845,.868,.4454,.554,2.94082854918926,2.32009499501819,-.592879256965944,.71858193,.16670555,.14103717,2
3484,-104.81636,35.48015,.309,1,.853204689245442,3.05389159312619,.885,.5306,.75,1.10016865403571,.376291763884597,-.713973799126638,.84171062,.14513901,.17469758,2
1682,-83.38,37.09247,.345,1,2.36016142738192,2.74302298598045,.829,.4862,.382,2.43913831055364,2.02760316024043,-.906711089957163,.8449558,.12986773,.12055192,2
1750,-84.31176,37.36642,.21,1,3.02844739423201,2.67356229893598,.901,.4342,.541,2.78813336253909,1.83939353723563,-.868700265251989,.79242021,.13474703,.14353842,2
1770,-91.06462,29.89946,.157,1,3.26907402091438,2.94759321826716,.852,.4501,.572,2.00200662182299,1.5277166331047,-.743283582089552,.79467152,.14405902,.17696935,2
3541,-76.82497,42.78081,.118,1,3.73570711764763,3.58592754238384,.896,.4683,.518,2.99934521947513,1.79745923326349,-.628247834776815,.6934005,.12969088,.16765967,2
3225,-94.23165,44.57966,.085,2,2.28749788681437,3.57632165867497,.945,.3965,.707,2.51852114368077,1.20136322288991,-.481967213114754,.74718691,.11669913,.15810561,2
3284,-89.11548,30.79188,.173,1,2.74609770002669,2.84028843762735,.882,.4048,.539,2.1657559829697,1.2220608026087,-.734375,.75347349,.12892252,.14351768,2
4338,-101.81628,33.17658,.18,2,.914412560413837,3.40612968085135,.897,.4744,.614,2.87733500129101,1.067129880379,-.311074918566775,.67359576,.11089842,.14852498,2
3283,-89.50645,32.01745,.182,1,2.28903328169979,3.24402772123992,.893,.5149,.534,1.97582571455339,.882952032697807,-.858224363386098,.73769557,.09347025,.13192054,2
3318,-94.34725,39.01002,.159,2,6.07518856259922,4.08541517413446,.924,.4678,.662,8.82615446581518,16.1183449032383,-.443343628414424,.80111975,.09826927,.14195359,2
3491,-106.81037,34.7167,.22,2,3.31890681681074,2.68272914456564,.883,.4349,.541,1.76678275314259,1.62781539191808,-.61307657859382,.83028906,.12059746,.15747073,2
3524,-75.4371,43.24375,.166,2,4.30914981541724,3.73283586282165,.925,.4048,.584,3.15620022348251,2.63456102794177,-.629431762991744,.75712472,.13169081,.16866358,2
3621,-79.12168,36.06093,.14,2,4.90165926292467,3.9264129278824,.959,.4403,.656,4.48529418827211,4.66279430118333,-.73773942327931,.81965971,.10624656,.13161784,2
3303,-91.5079,37.60663,.208,1,2.08035480914912,2.95289189920407,.885,.4707,.523,2.01248205364007,1.01809565154934,-.782367758186398,.73618806,.1728879,.14524467,2
3614,-82.15824,36.01059,.154,1,3.28585160659672,3.32867111077972,.888,.4688,.511,2.45812314404545,1.53101548128712,-.936,.81796252,.14130345,.14369494,2
4214,-96.61634,28.47048,.158,1,2.80365010378129,4.56080961788619,.896,.4141,.609,1.3259212805115,1.17847763292829,-.359688917692806,.81720008,.13011969,.16603045,2
4187,-102.63765,32.30469,.119,1,1.46229733859845,5.61791457056127,.877,.4425,.674,1.10379894721676,.535655861281278,-.292471042471043,.73011956,.18487282,.14924218,2
4479,-73.03742,43.57724,.114,1,3.22424935515957,3.70300358875466,.937,.4088,.699,2.15338665648652,1.67633872879484,-.855757274309873,.80979117,.12620634,.16137626,2
4271,-98.94677,30.31824,.124,1,2.22643761462996,3.46755771260852,.938,.4546,.571,2.00238558142293,.907779618016238,-.742247281514297,.79619217,.1628374,.12436617,2
4606,-80.56027,37.12223,.375,2,6.50316208749418,3.787092491094,.94,.426,.654,12.5205358767018,27.8134178757963,-.362606232294617,.72296909,.10976367,.15771682,2
4738,-90.1112,43.92457,.143,1,2.59062402426414,3.37240687322066,.894,.4191,.575,2.798462354695,1.52793500868803,-.717779246530073,.77626418,.11583221,.15968391,2
3598,-82.47668,35.33789,.118,2,4.73225774665019,3.54359144334685,.919,.437,.547,6.1023666007995,7.33973385841251,-.841934115651067,.82897754,.13138751,.14992964,2
4329,-96.97046,30.31121,.138,1,2.32518891582511,4.05876132851841,.916,.4477,.614,1.97439728230418,1.16256550624349,-.66296883254094,.75147722,.11750496,.12848093,2
3628,-82.16812,35.27821,.109,1,3.49666338477994,3.12411904151181,.93,.4156,.691,3.42660064762,2.25208504638032,-.877818181818182,.79785833,.12583572,.16426013,2
4796,-109.58528,44.52158,.07,1,.477522998422259,3.84620161931774,.942,.4439,.629,.314795944036395,.120467736649259,-.604640371229698,.84024246,.1513895,.1716544,2
2496,-110.3219,35.39977,.291,1,1.42967218233078,3.41598556579623,.889,.4766,.495,.600448036077209,.307238755834307,-.679918966827045,.90224,.14861717,.13764379,2
2450,-85.80783,34.45947,.215,1,3.56418225569092,3.19134605969398,.845,.443,.543,3.69348146129133,2.65967049727968,-.73133769878391,.79896532,.10841425,.16637088,2
4607,-77.47967,37.53256,.252,2,7.22966532325375,4.46784859058262,.896,.4736,.551,18.9614723578114,46.8602829625554,-.151946421096693,.71333579,.10901251,.13663569,2
359,-82.28467,30.3306,.172,2,2.88492073916282,3.00510227862498,.871,.438,.529,1.58990344461603,.865583894222246,-.72824427480916,.77095918,.14876497,.15949035,2
4530,-76.8869,37.71045,.156,1,2.16402377731811,2.89596169670232,.915,.3736,.603,2.32002132938798,1.82673700060374,-.891275167785235,.84525847,.08021962,.16562384,2
4166,-84.5036,36.42326,.262,1,2.77188911507175,3.09337401361256,.862,.438,.603,1.85000735396051,1.15837816516144,-.892298058860363,.81871858,.13266324,.13777623,2
2849,-89.82512,38.05095,.123,1,3.09945832355026,3.84150293829993,.892,.6237,.49,2.62234048255468,1.99659285052907,-.493440968718466,.77811911,.07954081,.17011285,2
2571,-118.22824,34.30828,.17,2,6.86185713812399,4.17651498808163,.906,.5013,.644,7.35815031683718,13.5998845610384,-.409341127064298,.87036075,.12830095,.15002621,2
2601,-122.88625,38.52746,.107,2,4.79826650185268,3.95550555174757,.938,.4565,.65,2.74332831683513,3.37724292945358,-.669201520912548,.85540661,.14451275,.1521639,2
2585,-115.99336,33.74315,.156,2,4.81317374787602,3.44981456007676,.896,.4126,.502,2.11659710744176,3.1264346700737,-.595483044095743,.91086616,.10992296,.13969015,2
2652,-80.46536,26.64676,.134,2,5.59940746359952,3.8669517932562,.937,.4148,.583,3.93113218541355,7.30781931422838,-.499145345524595,.87115433,.12316027,.15564389,2
2904,-87.41947,38.68862,.156,1,3.34915277001875,3.84756449090329,.904,.4304,.614,3.13701682360654,2.41748573546885,-.41537507749535,.72525628,.14261216,.16846128,2
2924,-86.63742,38.07809,.145,1,2.97738216696866,3.57516829115168,.901,.4667,.504,2.27452259008908,1.13282713452485,-.562109025915996,.74757639,.11472645,.16105313,2
1169,-98.78566,39.78517,.133,1,.477849323017072,3.88620047665785,.94,.4773,.613,2.08905777539016,.707561677681245,-.258536585365854,.68373518,.10651561,.18631768,2
1594,-85.12601,38.666,.277,1,3.4819478222183,4.8781069601449,.872,.431,.587,2.57125532284583,1.78381049112302,-.703703703703704,.76333977,.14482238,.13931418,2
911,-89.42385,38.60705,.09,2,3.43042007823558,3.38940445868829,.948,.4074,.659,3.26778407602219,2.51000017807726,-.461863031483285,.79588479,.11851978,.15811152,2
